type,inputUser,inputGroup,action,modificationMode,name,specialDatesToDeleteList,specialCommentsToDeleteList,yearlyDatesToDeleteList,yearlyCommentsToDeleteList,businessDatesToDeleteList,businessCommentsToDeleteList,selected
calendar,MIGRATION,MIGRATION,modification,remove,LME,20280501,May Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LME,20281225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,HKX,20060531,Tuen Ng Festival,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,RIB,20090923,National Holiday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20100101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20101227,Boxing Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20110103,New Year's Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20110425,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BAB,20090501,Labour Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BAB,20100402,Good Friday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20230102,Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20230503,Constitution Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20240108,Adults Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20240429,Greenery Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20240506,Children's Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,HKX,20080324,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,HKX,20090128,Third Day of Lunar New Year,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRX,20130101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRX,20130401,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20120102,New Year's Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20131226,Boxing Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LME,20130401,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LME,20131225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LME,20131226,Boxing Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20331227,Christmas Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20250505,Children's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20251103,Culture Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20251223,Emperor's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20260102,Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRX,20161226,Boxing Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20150101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20150831,August Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20151228,Boxing Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20161226,Boxing Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MAS,20041231,New Year's Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MAS,20050530,Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MAS,20060904,Labor Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20260505,Children's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,HKX,20050210,Chinese New Year,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRX,20190422,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRX,20191225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRX,20210101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRX,20210402,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BRX,20231225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20181226,Boxing Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20190419,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20191225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20200101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20200504,May Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MAS,20080321,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,FRS,20091224,Christmas Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BAB,20201231,Last Weekday of the Year,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BAB,20211208,Immaculate Conception,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BAB,20230407,Good Friday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20080825,August Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20081225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20081226,Boxing Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20091228,Boxing Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20210405,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20211227,Boxing Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20220502,May Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20220530,Spring Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LNX,20230828,August Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,FRS,20100402,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,FRS,20110422,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BAB,20240401,Malvinas Islands Memorial Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BAB,20241225,Christmas Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BAB,20250417,Holy Thursday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,MAS,20230116,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MXB,20050916,National Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,MXB,20060321,Juarez's Birthday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,MXB,20061120,Revolution Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20160718,Ocean Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20161103,Culture Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BAB,20260402,Holy Thursday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BAB,20260501,Labour Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,ATB,20270430,30 Apr 2027,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,ATB,20280228,28 Feb 2028,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,ATB,20290219,19 Feb 2029,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20110103,New Year's Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20120827,August Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20170503,Constitution Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20170504,National Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20180321,Vernal Equinox Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20180504,National Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20180917,Respect for the Aged Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BAB,20270621,Flag Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BAB,20270816,Anniversary of the Death of Ge,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,MAS,20170414,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MAS,20180903,Labor Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,ATB,20290528,28 May 2029,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,ATB,20300429,29 Apr 2030,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,ATB,20310414,14 Apr 2031,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20170828,August Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20180507,May Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20180528,Spring Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20130826,August Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20140505,May Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20160328,Easter Monday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20190101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20190102,Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20200102,Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20190101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20190419,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20191225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20201228,Boxing Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20210503,May Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20210830,August Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20211227,Boxing Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20110211,National Foundation Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BKX,20130527,Visakha Bucha Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BKX,20131205,King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BKX,20140407,Chakri Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20200429,Greenery Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20200921,Respect for the Aged Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20201123,Labour Thanksgiving Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20201223,Emperor's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BAB,20120501,Labour Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BAB,20140417,Holy Thursday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20220103,New Year's Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,IPE,20220530,Spring Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LME,20290101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LXB,20250623,National Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BKX,20300716,Buddhist Lent,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BKX,20310804,Buddhist Lent Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BNB,20070101,New Year's Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BNB,20071225,Christmas Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,MDX,20230501,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MDX,20230815,Assumption Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYM,20090119,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BKX,20311231,New Year's Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20060321,Vernal Equinox Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20070917,Respect for the Aged Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20080915,Respect for the Aged Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYM,20160215,Washington's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BNB,20151224,Christmas Eve,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BNB,20160101,New Year's Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BNB,20161003,Day of Unity,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BNB,20171003,Day of Unity,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,MDB,20110421,Holy Thursday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,MDB,20120502,Madrid Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,NYM,20101231,New Year's Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYM,20161124,Thanksgiving Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKB,20171103,Culture Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BNB,20181225,Christmas Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BNB,20190501,Labour Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BNB,20190610,Whit Monday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BNB,20191231,New Year's Eve,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,MDB,20121206,Constitution Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,MDB,20121225,Christmas Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BKS,20251205,King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BKS,20260101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BKS,20260501,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BKS,20260701,Mid-Year Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,NYM,20140120,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,HKF,20270208,Second Day of Lunar New Year O,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKF,20101123,Labour Thanksgiving Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BNB,20200413,Easter Monday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,MDB,20081225,Christmas Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,MDB,20091208,Immaculate Conception,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,NYM,20151126,Thanksgiving Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKB,20180917,Respect for the Aged Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKB,20190103,Bank Holiday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKB,20190503,Constitution Memorial Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,MNB,20320326,26 Mar 2032,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,SEB,20050210,Sollal,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,BKS,20280413,Songkran Festival Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BKS,20281211,Constitution Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MAT,20271231,New Year's Eve,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MAT,20280414,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MOS,20201225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MOS,20201228,Boxing Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MOS,20210701,Canada Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TKB,20190916,Respect for the Aged Day Obser,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKB,20200102,Bank Holiday,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,TKB,20200720,Ocean Day,,,,,Yes
calendar,MIGRATION,MIGRATION,modification,remove,MAS,20160215,Washington's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PCX,20070501,D?a del Trabajo,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PCX,20071105,Conmemoraci?n Patri?tica en la,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PCX,20071225,Celebraci?n de Navidad Toda la,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,QIX,20070501,D?a del trabajo,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BKS,20290416,Songkran Festival Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BKS,20290726,Buddhist Lent,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,BKS,20291210,Constitution Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PLH,20181122,Thanksgiving Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PLH,20190218,Washington's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MOS,20220523,Victoria Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MOS,20220905,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MAS,20100531,Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MAS,20100705,Independence Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MAS,20110422,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PLH,20220221,Washington's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PLH,20241014,Columbus Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MOS,20240902,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MOS,20241225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MOS,20250804,Civic Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MOS,20260518,Victoria Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MOS,20270326,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MAS,20130101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MAS,20130218,Washington's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MAS,20130527,Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MAS,20130902,Labor Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MAS,20131225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MOS,20300805,Civic Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MOS,20300902,Labour Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,DUB,20310411,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,DUB,20311226,St. Stephen's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,TRX,20050801,Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PLH,20250217,Washington's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PLH,20251013,Columbus Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PLH,20260119,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PLH,20261225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PLH,20270101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MOS,20280807,Civic Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MOS,20290330,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MOS,20311225,Christmas Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MAS,20090410,Good Friday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MAS,20090525,Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LME,20040531,Spring Bank Holiday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PLH,20271111,Veterans Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PLH,20290528,Memorial Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PLH,20291008,Columbus Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PLH,20300101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,PLH,20300121,Martin Luther King's Birthday,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,MOS,20300101,New Year's Day,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,HKF,20160101,First Weekday in January,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LME,20041227,Boxing Day Observed,,,,,No
calendar,MIGRATION,MIGRATION,modification,remove,LME,20060414,Good Friday,,,,,No
